Reading lines...
Read 6185 sentence pairs
Counting words...
Counted words:
ALL_SRC 129
ALL_TAR 31
Reading lines...
Read 1237 sentence pairs
Counting words...
Counted words:
TEST_1_SRC 123
TEST_1_TAR 31
sentence, variant, correct, trajectory, translationtime, solvetime
"go to the first floor then move to the purple room .", "F ( first_floor & F ( blue_room ) )", False, , , 
"go to the second floor but do not go through the purple room first .", "~ ( purple_room ) U ( second_floor )", True, , , 
"go to the second floor but do not go through the purple room first .", "~ ( purple_room ) U ( third_floor )", False, , , 
"go to the second floor but do not go through the purple room first .", "~ ( purple_room ) U ( first_floor )", False, , , 
"go to the second floor but do not go through the purple room first .", "~ ( purple_room ) U ( purple_room )", False, , , 
"go to the second floor but do not go through the purple room first .", "~ ( green_room ) U ( second_floor )", False, , , 
"go to the second floor but do not go through the purple room first .", "~ ( purple_room ) U ( green_room )", False, , , 
"go to the second floor but do not go through the purple room first .", "~ ( red_room ) U ( second_floor )", False, , , 
"go to the second floor but do not go through the purple room first .", "~ ( second_floor ) U ( second_floor )", False, , , 
"avoid the purple room until you go through the yellow room .", "~ ( purple_room ) U ( yellow_room )", True, , , 
"avoid the purple room until you go through the yellow room .", "~ ( yellow_room ) U ( yellow_room )", False, , , 
"avoid the purple room until you go through the yellow room .", "~ ( purple_room ) U ( orange_room )", False, , , 
"avoid the purple room until you go through the yellow room .", "~ ( purple_room ) U ( blue_room )", False, , , 
"avoid the purple room until you go through the yellow room .", "~ ( yellow_room ) U ( orange_room )", False, , , 
"avoid the purple room until you go through the yellow room .", "~ ( orange_room ) U ( yellow_room )", False, , , 
"avoid the purple room until you go through the yellow room .", "~ ( purple_room ) U ( green_room )", False, , , 
"avoid the purple room until you go through the yellow room .", "~ ( purple_room ) U ( purple_room )", False, , , 
"avoid the purple room until you go through the yellow room .", "~ ( green_room ) U ( yellow_room )", False, , , 
"move to landmark two but travel to the onest floor first .", "F ( first_floor & F ( landmark_2 ) )", False, , , 
"move to landmark two but travel to the onest floor first .", "F ( landmark_2 & F ( landmark_2 ) )", False, , , 
"move to landmark two but travel to the onest floor first .", "F ( third_floor & F ( landmark_2 ) )", True, , , 
"move to landmark two but travel to the onest floor first .", "F ( first_floor & F ( first_floor ) )", False, , , 
"move to landmark two but travel to the onest floor first .", "F ( landmark_2 & F ( first_floor ) )", False, , , 
"move to landmark two but travel to the onest floor first .", "F ( second_floor & F ( landmark_2 ) )", False, , , 
"move to landmark two but travel to the onest floor first .", "F ( landmark_1 & F ( landmark_2 ) )", False, , , 
"move to landmark two but travel to the onest floor first .", "F ( first_floor & F ( landmark_3 ) )", False, , , 
"move to landmark two but travel to the onest floor first .", "F ( first_floor & F ( third_floor ) )", False, , , 
"move to landmark two but travel to the onest floor first .", "F ( landmark_2 & F ( landmark_3 ) )", False, , , 
"avoid the purple room and navigate to the orange room .", "F ( orange_room & ~purple_room )", True, , , 
"avoid the purple room and navigate to the orange room .", "F ( orange_room & ~orange_room )", False, , , 
"avoid the purple room and navigate to the orange room .", "F ( purple_room & ~purple_room )", False, , , 
"avoid the purple room and navigate to the orange room .", "F ( orange_room & ~green_room )", False, , , 
"avoid the purple room and navigate to the orange room .", "F ( purple_room & ~orange_room )", False, , , 
"avoid the purple room and navigate to the orange room .", "F ( yellow_room & ~purple_room )", False, , , 
"avoid the purple room and navigate to the orange room .", "F ( orange_room & ~blue_room )", False, , , 
"move to landmark two without entering the blue room . then you may stay at landmark two or go to the blue room .", "~ ( blue_room ) U ( landmark_2 )", True, , , 
"move to landmark two without entering the blue room . then you may stay at landmark two or go to the blue room .", "~ ( blue_room ) U ( blue_room )", False, , , 
"move to landmark two without entering the blue room . then you may stay at landmark two or go to the blue room .", "~ ( landmark_2 ) U ( landmark_2 )", False, , , 
"move to landmark two without entering the blue room . then you may stay at landmark two or go to the blue room .", "~ ( landmark_2 ) U ( blue_room )", False, , , 
"move to landmark two without entering the blue room . then you may stay at landmark two or go to the blue room .", "~ ( yellow_room ) U ( landmark_2 )", False, , , 
"move to landmark two without entering the blue room . then you may stay at landmark two or go to the blue room .", "~ ( blue_room ) U ( yellow_room )", False, , , 
"move to landmark two without entering the blue room . then you may stay at landmark two or go to the blue room .", "~ ( purple_room ) U ( landmark_2 )", False, , , 
"move to landmark two without entering the blue room . then you may stay at landmark two or go to the blue room .", "~ ( yellow_room ) U ( blue_room )", False, , , 
"move to landmark two without entering the blue room . then you may stay at landmark two or go to the blue room .", "~ ( orange_room ) U ( landmark_2 )", False, , , 
"move to landmark two without entering the blue room . then you may stay at landmark two or go to the blue room .", "F ( blue_room ) U ( landmark_2 )", False, , , 
"move to the third floor without entering the yellow room .", "F ( third_floor & ~yellow_room )", True, , , 
"move to the third floor without entering the yellow room .", "F ( third_floor & ~green_room )", False, , , 
"move to the third floor without entering the yellow room .", "F ( third_floor & ~orange_room )", False, , , 
"move to the third floor without entering the yellow room .", "F ( third_floor & ~blue_room )", False, , , 
"move to the third floor without entering the yellow room .", "F ( third_floor & ~landmark_2 )", False, , , 
"move to the third floor without entering the yellow room .", "F ( yellow_room & ~yellow_room )", False, , , 
"move to the third floor without entering the yellow room .", "F ( third_floor & ~landmark_1 )", False, , , 
"move to the third floor without entering the yellow room .", "F ( third_floor & ~landmark_3 )", False, , , 
"move to the third floor without entering the yellow room .", "F ( third_floor & ~purple_room )", False, , , 
"move to the third floor without entering the yellow room .", "F ( third_floor & yellow_room )", False, , , 
"go to landmark two while always avoiding the purple room", "F ( landmark_2 & ~purple_room )", True, , , 
"go to landmark two while always avoiding the purple room", "F ( landmark_2 & ~green_room )", False, , , 
"go to landmark two while always avoiding the purple room", "F ( landmark_3 & ~purple_room )", False, , , 
"go to landmark two while always avoiding the purple room", "F ( landmark_2 & ~blue_room )", False, , , 
"go to landmark two while always avoiding the purple room", "F ( landmark_1 & ~purple_room )", False, , , 
"go to landmark two while always avoiding the purple room", "F ( purple_room & ~purple_room )", False, , , 
"do n t leave the yellow room and go to landmark one .", "F ( landmark_1 ) & G ( yellow_room )", True, , , 
"do n t leave the yellow room and go to landmark one .", "F ( yellow_room ) & G ( yellow_room )", False, , , 
"do n t leave the yellow room and go to landmark one .", "F ( landmark_1 ) & G ( orange_room )", False, , , 
"do n t leave the yellow room and go to landmark one .", "F ( landmark_3 ) & G ( yellow_room )", False, , , 
"do n t leave the yellow room and go to landmark one .", "F ( landmark_1 ) & G ( green_room )", False, , , 
"do n t leave the yellow room and go to landmark one .", "F ( landmark_1 ) & G ( blue_room )", False, , , 
"do n t leave the yellow room and go to landmark one .", "F ( landmark_2 ) & G ( yellow_room )", False, , , 
"do n t leave the yellow room and go to landmark one .", "F ( landmark_1 ) & G ( red_room )", False, , , 
"always go through the red room to get to the green room .", "F ( green_room & F ( red_room ) )", False, , , 
"always go through the red room to get to the green room .", "F ( red_room & F ( red_room ) )", False, , , 
"always go through the red room to get to the green room .", "F ( green_room & F ( green_room ) )", False, , , 
"always go through the red room to get to the green room .", "F ( red_room & F ( green_room ) )", True, , , 
"always go through the red room to get to the green room .", "F ( green_room & F ( orange_room ) )", False, , , 
"always go through the red room to get to the green room .", "F ( green_room & F ( purple_room ) )", False, , , 
"always go through the red room to get to the green room .", "F ( red_room & F ( orange_room ) )", False, , , 
"always go through the red room to get to the green room .", "F ( red_room & F ( purple_room ) )", False, , , 
"always go through the red room to get to the green room .", "F ( orange_room & F ( red_room ) )", False, , , 
"always go through the red room to get to the green room .", "F ( purple_room & F ( red_room ) )", False, , , 
"travel through the orange room then go to the purple room .", "F ( orange_room & F ( orange_room ) )", False, , , 
"travel through the orange room then go to the purple room .", "F ( orange_room & F ( purple_room ) )", True, , , 
"travel through the orange room then go to the purple room .", "F ( purple_room & F ( orange_room ) )", False, , , 
"travel through the orange room then go to the purple room .", "F ( purple_room & F ( purple_room ) )", False, , , 
"travel through the orange room then go to the purple room .", "F ( orange_room & F ( green_room ) )", False, , , 
"travel through the orange room then go to the purple room .", "F ( orange_room & F ( yellow_room ) )", False, , , 
